Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
10/26/2021,Race_eth_Hispanic,32280795,19.8,14.6,28724725,50.6,45.1,19.1,14.7,5.3,9.4,19,9.4,1515494,567315
10/26/2021,Race_eth_NHAIAN,1436808,0.9,0.7,1243189,59,51,0.8,0.6,9.1,0.7,0.8,0.6,113286,37406
10/26/2021,Race_eth_known,163344946,99.9,74,150779157,,,99.9,77.1,10.8,99.9,99.9,99.9,16202240,6012279
10/26/2021,Sex_Female,114677981,52.4,52,102105313,68,60.6,52.6,52.2,10.1,56.5,52.6,56.5,10280236,3820328
10/26/2021,Ages_65-74_yrs,31211040,14.1,14.1,28187369,95,88.4,14.4,14.4,22.4,34.6,14.4,33.3,6311481,2256449
10/26/2021,Ages_40-49_yrs,31595062,14.3,14.3,28125869,77.5,69,14.4,14.4,5.2,8.1,14.4,8.5,1467742,574127
10/26/2021,Race_eth_NHMult_Oth,9937851,6.1,4.5,8941437,,,5.9,4.6,13.5,7.4,5.9,7,1205095,420753
10/26/2021,Age_known,220694641,99.9,99.9,195486176,,,99.9,99.9,9.3,99.9,99.9,99.9,18220863,6774644
10/26/2021,Race_eth_NHAsian,10498132,6.4,4.8,10117503,55.3,53.3,6.7,5.2,9.1,5.7,6.7,6,918553,360848
10/26/2021,Race_eth_NHNHOPI,505709,0.3,0.2,465200,54.5,50.1,0.3,0.2,6.6,0.2,0.3,0.2,30542,11430
10/26/2021,Race_eth_NHOther,6631513,4.1,3,5680788,,,3.8,2.9,11,3.9,3.8,3.7,626818,224748
10/26/2021,Ages_12-15_yrs,9657232,4.4,4.4,8185953,57.1,48.4,4.2,4.2,0.2,0.1,4.2,0,17672,1568
10/26/2021,Race_eth_NHWhite,92345750,56.5,41.8,86707273,46.8,43.9,57.5,44.4,13.1,70.1,57.5,69.7,11362116,4192795
10/26/2021,Race_eth_NHBlack,16339901,10,7.4,14579830,39.6,35.4,9.7,7.5,7.3,6.5,9.7,7,1057154,421732
10/26/2021,Age_unknown,8361,0,0,2113,,,0,0,0,0,0,0,0,0
10/26/2021,Sex_known,218725545,99.9,99.1,194032211,,,99.9,99.3,9.4,99.9,99.9,99.9,18194284,6764338
10/26/2021,Ages_16-17_yrs,5372808,2.4,2.4,4680263,64,55.8,2.4,2.4,0.3,0.1,2.4,0,14816,2363
10/26/2021,Ages_12-17_yrs,15030040,6.8,6.8,12866216,59.4,50.8,6.6,6.6,0.3,0.2,6.6,0.1,32488,3931
10/26/2021,Ages_5-11_yrs,199717,0.1,0.1,125599,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/26/2021,Race_eth_unknown,57358037,35.1,26,44709051,,,29.7,22.9,4.5,12.5,29.7,12.7,2018623,762365
10/26/2021,Ages_18-24_yrs,20256304,9.2,9.2,17245038,66.2,56.4,8.8,8.8,1.3,1.3,8.8,1.4,230539,96445
10/26/2021,Ages_<12yrs,225439,0.1,0.1,132897,0.5,0.3,0.1,0.1,0,0,0,0,0,0
10/26/2021,Sex_Male,104047564,47.6,47.1,91926898,63.7,56.2,47.4,47,8.6,43.5,47.4,43.5,7914048,2944010
10/25/2021,Sex_Female,114533465,52.4,52,102002792,68,60.5,52.6,52.2,9.5,56.6,52.6,56.8,9694613,3498016
10/25/2021,Ages_50-64_yrs,53646198,24.3,24.3,48589810,84.3,76.3,24.9,24.9,7.4,20.9,24.9,23.3,3587933,1436320
10/25/2021,Age_known,220395754,99.9,99.9,195283168,,,99.9,99.9,8.8,99.9,99.9,99.9,17153890,6164961
10/25/2021,Ages_40-49_yrs,31560399,14.3,14.3,28098023,77.4,68.9,14.4,14.4,4.9,8.1,14.4,8.6,1390463,533172
10/25/2021,Race_eth_unknown,57277109,35.1,26,44669611,,,29.7,22.9,4.3,12.5,29.7,12.7,1899890,696154
10/25/2021,Ages_<12yrs,225339,0.1,0.1,132849,0.5,0.3,0.1,0.1,0,0,0,0,0,0
10/25/2021,Race_eth_known,163126981,99.9,74,150615587,,,99.9,77.1,10.1,99.9,99.9,99.9,15254000,5468807
10/25/2021,Sex_known,218430000,99.9,99.1,193830166,,,99.9,99.3,8.8,99.9,99.9,99.9,17129054,6155625
10/25/2021,Ages_18-24_yrs,20231236,9.2,9.2,17220920,66.1,56.3,8.8,8.8,1.3,1.3,8.8,1.4,217520,89308
10/25/2021,Race_eth_NHOther,6623657,4.1,3,5674055,,,3.8,2.9,10.6,3.9,3.8,3.9,599086,212579
10/25/2021,Ages_12-17_yrs,15014660,6.8,6.8,12848807,59.3,50.8,6.6,6.6,0.3,0.2,6.6,0.1,32176,3913
10/25/2021,Race_eth_NHNHOPI,505033,0.3,0.2,464488,54.4,50,0.3,0.2,6.3,0.2,0.3,0.2,28995,10711
10/25/2021,Ages_25-39_yrs,47382434,21.5,21.5,41218458,69.3,60.3,21.1,21.1,3.6,8.6,21.1,9.2,1476999,565728
10/25/2021,Ages_<5yrs,21295,0,0,6129,0.1,0,0,0,0,0,0,0,0,0
10/25/2021,Race_eth_NHWhite,92219199,56.5,41.8,86627489,46.7,43.9,57.5,44.4,12.3,70,57.5,69.4,10678957,3795246
10/25/2021,Race_eth_NHMult_Oth,9927966,6.1,4.5,8930998,,,5.9,4.6,12.9,7.5,5.9,7.1,1147776,390324
10/25/2021,Ages_5-11_yrs,199652,0.1,0.1,125558,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/25/2021,Race_eth_NHAsian,10488784,6.4,4.8,10110998,55.2,53.2,6.7,5.2,8.6,5.7,6.7,6.1,866949,331774
10/25/2021,Race_eth_Hispanic,32239559,19.8,14.6,28686336,50.6,45,19,14.7,5,9.4,19,9.5,1433777,522139
10/25/2021,Race_eth_NHMultiracial,3304309,2,1.5,3256943,45,44.4,2.2,1.7,16.9,3.6,2.2,3.3,548690,177745
10/25/2021,Sex_unknown,1974109,0.9,0.9,1455113,,,0.8,0.7,1.7,0.1,0.8,0.2,24836,9336
10/25/2021,US,220404109,,100,195285279,66.4,58.8,,100,8.8,,100,,17153890,6164961
10/25/2021,Age_unknown,8355,0,0,2111,,,0,0,0,0,0,0,0,0
10/25/2021,Race_eth_NHBlack,16311864,10,7.4,14553748,39.6,35.3,9.7,7.5,6.8,6.5,9.7,7,990180,383782
10/25/2021,Sex_Male,103896535,47.6,47.1,91827374,63.6,56.2,47.4,47,8.1,43.4,47.4,43.2,7434441,2657609
10/25/2021,Race_eth_NHAIAN,1434576,0.9,0.7,1241530,58.9,51,0.8,0.6,8.7,0.7,0.8,0.6,107366,34831
10/25/2021,Ages_65-74_yrs,31152371,14.1,14.1,28163263,95,88.3,14.4,14.4,21.1,34.6,14.4,32.9,5930215,2025309
10/25/2021,Ages_75+_yrs,21183117,9.6,9.6,19011038,92.5,83,9.7,9.7,23.8,26.3,9.7,24.5,4518584,1511211
10/25/2021,Ages_12-15_yrs,9646417,4.4,4.4,8173616,57,48.3,4.2,4.2,0.2,0.1,4.2,0,17574,1599
10/25/2021,Ages_16-17_yrs,5368243,2.4,2.4,4675191,64,55.7,2.4,2.4,0.3,0.1,2.4,0,14602,2314
10/24/2021,Sex_unknown,1971550,0.9,0.9,1454293,,,0.8,0.7,1.6,0.1,0.8,0.2,23418,8872
10/24/2021,US,220100959,,100,195080106,66.3,58.8,,100,8.3,,100,,16134313,5614997
10/24/2021,Age_known,220092610,99.9,99.9,195077995,,,99.9,99.9,8.3,99.9,99.9,99.9,16134313,5614997
10/24/2021,Ages_<5yrs,21259,0,0,6118,0.1,0,0,0,0,0,0,0,0,0
10/24/2021,Ages_12-15_yrs,9635402,4.4,4.4,8160773,57,48.2,4.2,4.2,0.2,0.1,4.2,0,17439,1600
10/24/2021,Ages_40-49_yrs,31525462,14.3,14.3,28069067,77.3,68.8,14.4,14.4,4.7,8.2,14.4,8.8,1316597,493941
10/24/2021,Ages_16-17_yrs,5363660,2.4,2.4,4669646,63.9,55.7,2.4,2.4,0.3,0.1,2.4,0,14404,2279
10/24/2021,Ages_5-11_yrs,199592,0.1,0.1,125530,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/24/2021,Ages_18-24_yrs,20206181,9.2,9.2,17197084,66.1,56.2,8.8,8.8,1.2,1.3,8.8,1.5,205526,83095
10/24/2021,Ages_65-74_yrs,31089954,14.1,14.1,28139706,95,88.3,14.4,14.4,19.7,34.4,14.4,32.2,5549856,1805945
10/24/2021,Ages_50-64_yrs,53589384,24.3,24.3,48553196,84.2,76.3,24.9,24.9,7,20.9,24.9,23.5,3374728,1317351
10/24/2021,Race_eth_NHMult_Oth,9918385,6.1,4.5,8920257,,,5.9,4.6,12.2,7.6,5.9,7.2,1089723,361392
10/24/2021,Race_eth_NHAIAN,1432790,0.9,0.7,1240011,58.8,50.9,0.8,0.6,8.3,0.7,0.8,0.7,103116,33657
10/24/2021,Race_eth_NHAsian,10478463,6.4,4.8,10104097,55.2,53.2,6.7,5.2,8.1,5.7,6.7,6.1,816481,304875
10/24/2021,Race_eth_Hispanic,32197955,19.8,14.6,28647347,50.5,44.9,19,14.7,4.8,9.5,19,9.8,1361144,487843
10/24/2021,Race_eth_NHBlack,16285238,10,7.4,14527908,39.5,35.2,9.7,7.4,6.4,6.5,9.7,7.2,932818,356770
10/24/2021,Race_eth_NHNHOPI,504296,0.3,0.2,463822,54.3,49.9,0.3,0.2,5.9,0.2,0.3,0.2,27443,10063
10/24/2021,Age_unknown,8349,0,0,2111,,,0,0,0,0,0,0,0,0
10/24/2021,Race_eth_unknown,57191132,35.1,26,44628836,,,29.7,22.9,4,12.4,29.7,12.6,1780137,628133
10/24/2021,Race_eth_known,162909808,99.9,74,150451189,,,99.9,77.1,9.5,99.9,99.9,99.9,14354176,4986864
10/24/2021,Ages_12-17_yrs,14999062,6.8,6.8,12830419,59.3,50.7,6.6,6.6,0.2,0.2,6.6,0.1,31843,3879
10/24/2021,Sex_known,218129409,99.9,99.1,193625813,,,99.9,99.3,8.3,99.9,99.9,99.9,16110895,5606125
10/24/2021,Ages_75+_yrs,21141200,9.6,9.6,18995715,92.3,82.9,9.7,9.7,22.4,26.4,9.7,24.6,4253181,1378838
10/24/2021,Ages_25-39_yrs,47316129,21.5,21.5,41159998,69.2,60.2,21.1,21.1,3.4,8.7,21.1,9.5,1402582,531948
10/24/2021,Race_eth_NHMultiracial,3302269,2,1.5,3253250,45,44.3,2.2,1.7,15.9,3.6,2.2,3.2,518053,159568
10/24/2021,Sex_Female,114386506,52.4,52,101898340,67.9,60.5,52.6,52.2,9,56.7,52.6,57.3,9141435,3211799
10/24/2021,Sex_Male,103742903,47.6,47.1,91727473,63.5,56.1,47.4,47,7.6,43.3,47.4,42.7,6969460,2394326
10/24/2021,Ages_<12yrs,225238,0.1,0.1,132810,0.5,0.3,0.1,0.1,0,0,0,0,0,0
10/24/2021,Race_eth_NHWhite,92092681,56.5,41.8,86547747,46.7,43.9,57.5,44.4,11.6,69.8,57.5,68.8,10023451,3432264
10/24/2021,Race_eth_NHOther,6616116,4.1,3,5667007,,,3.8,2.9,10.1,4,3.8,4,571670,201824
10/23/2021,Ages_<12yrs,225206,0.1,0.1,132800,0.5,0.3,0.1,0.1,0,0,0,0,0,0
10/23/2021,Sex_known,218021591,99.9,99.1,193545321,,,99.9,99.3,8.2,99.9,99.9,99.9,15827020,5735433
10/23/2021,Race_eth_NHAsian,10474467,6.4,4.8,10101071,55.1,53.2,6.7,5.2,7.9,5.7,6.7,6.1,799747,311268
10/23/2021,Ages_12-17_yrs,14991653,6.8,6.8,12819455,59.2,50.7,6.6,6.6,0.2,0.2,6.6,0.1,31689,4037
10/23/2021,Race_eth_NHMult_Oth,9914689,6.1,4.5,8915810,,,5.9,4.6,12,7.6,5.9,7.2,1067586,367175
10/23/2021,Ages_18-24_yrs,20195816,9.2,9.2,17186663,66,56.2,8.8,8.8,1.2,1.3,8.8,1.5,200624,83512
10/23/2021,Ages_12-15_yrs,9630044,4.4,4.4,8153034,56.9,48.2,4.2,4.2,0.2,0.1,4.2,0,17381,1685
10/23/2021,Race_eth_NHMultiracial,3301478,2,1.5,3251612,45,44.3,2.2,1.7,15.6,3.6,2.2,3.2,507724,161732
10/23/2021,US,219992801,,100,194999446,66.3,58.7,,100,8.1,,100,,15850257,5744635
10/23/2021,Race_eth_NHNHOPI,504052,0.3,0.2,463548,54.3,49.9,0.3,0.2,5.8,0.2,0.3,0.2,26940,10219
10/23/2021,Sex_unknown,1971210,0.9,0.9,1454125,,,0.8,0.7,1.6,0.1,0.8,0.2,23237,9202
10/23/2021,Sex_Female,114333847,52.4,52,101858402,67.8,60.4,52.6,52.2,8.8,56.8,52.6,57.4,8982931,3291608
10/23/2021,Ages_5-11_yrs,199561,0.1,0.1,125520,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/23/2021,Age_unknown,8345,0,0,2110,,,0,0,0,0,0,0,0,0
10/23/2021,Race_eth_NHWhite,92051052,56.5,41.8,86519389,46.6,43.8,57.5,44.4,11.4,69.8,57.5,69,9850610,3523050
10/23/2021,Ages_25-39_yrs,47290849,21.5,21.5,41136153,69.2,60.2,21.1,21.1,3.3,8.7,21.1,9.4,1375570,541430
10/23/2021,Ages_40-49_yrs,31512248,14.3,14.3,28057208,77.3,68.8,14.4,14.4,4.6,8.1,14.4,8.7,1289289,498273
10/23/2021,Race_eth_NHBlack,16276451,10,7.4,14517911,39.5,35.2,9.7,7.4,6.3,6.5,9.7,7.2,918676,366590
10/23/2021,Sex_Male,103687744,47.6,47.1,91686919,63.4,56.1,47.4,47,7.5,43.2,47.4,42.6,6844089,2443825
10/23/2021,Race_eth_Hispanic,32180704,19.8,14.6,28628749,50.5,44.9,19,14.7,4.7,9.5,19,9.7,1338128,495416
10/23/2021,Ages_16-17_yrs,5361609,2.4,2.4,4666421,63.9,55.6,2.4,2.4,0.3,0.1,2.4,0,14308,2352
10/23/2021,Age_known,219984456,99.9,99.9,194997336,,,99.9,99.9,8.1,99.9,99.9,99.9,15850257,5744635
10/23/2021,Ages_65-74_yrs,31070744,14.1,14.1,28133280,95,88.2,14.4,14.4,19.4,34.4,14.4,32.3,5453616,1855139
10/23/2021,Race_eth_known,162833798,99.9,74,150386148,,,99.9,77.1,9.4,99.9,99.9,99.9,14103670,5107622
10/23/2021,Race_eth_unknown,57158984,35.1,26,44613217,,,29.7,22.9,3.9,12.4,29.7,12.5,1746587,637013
10/23/2021,Race_eth_NHOther,6613211,4.1,3,5664198,,,3.8,2.9,9.9,4,3.8,4,559862,205443
10/23/2021,Race_eth_NHAIAN,1432383,0.9,0.7,1239670,58.8,50.9,0.8,0.6,8.2,0.7,0.8,0.7,101983,33904
10/23/2021,Ages_<5yrs,21258,0,0,6118,0.1,0,0,0,0,0,0,0,0,0
10/23/2021,Ages_75+_yrs,21129847,9.6,9.6,18992143,92.2,82.9,9.7,9.7,22.1,26.5,9.7,24.9,4195766,1430574
10/23/2021,Ages_50-64_yrs,53568093,24.4,24.3,48539634,84.1,76.2,24.9,24.9,6.8,20.8,24.9,23.2,3303703,1331670
10/22/2021,Ages_<5yrs,21249,0,0,6117,0.1,0,0,0,0,0,0,0,0,0
10/22/2021,Race_eth_NHMult_Oth,9908000,6.1,4.5,8907709,,,5.9,4.6,11.6,7.6,5.9,7.1,1030657,338148
10/22/2021,Sex_Male,103598730,47.6,47.1,91620840,63.4,56.1,47.4,47,7.2,43.2,47.4,42.5,6615973,2263711
10/22/2021,Race_eth_NHAIAN,1431370,0.9,0.7,1239066,58.8,50.9,0.8,0.6,8,0.7,0.8,0.7,99655,32199
10/22/2021,Age_known,219807974,99.9,99.9,194863255,,,99.9,99.9,7.9,99.9,99.9,99.9,15330066,5341302
10/22/2021,Ages_12-15_yrs,9619310,4.4,4.4,8138314,56.9,48.1,4.2,4.2,0.2,0.1,4.2,0,17261,1628
10/22/2021,Age_unknown,8342,0,0,2110,,,0,0,0,0,0,0,0,0
10/22/2021,Race_eth_NHBlack,16260497,10,7.4,14501059,39.5,35.2,9.6,7.4,6.1,6.5,9.7,7.2,888802,343027
10/22/2021,Ages_<12yrs,225167,0.1,0.1,132791,0.5,0.3,0.1,0.1,0,0,0,0,0,0
10/22/2021,Race_eth_NHAsian,10467712,6.4,4.8,10095984,55.1,53.1,6.7,5.2,7.6,5.6,6.7,6.1,768546,288061
10/22/2021,Race_eth_NHOther,6607945,4.1,3,5658742,,,3.8,2.9,9.6,4,3.8,4,541095,190541
10/22/2021,Race_eth_Hispanic,32151500,19.8,14.6,28596656,50.4,44.9,19,14.7,4.5,9.5,19,9.7,1291347,458995
10/22/2021,Sex_known,217845776,99.9,99.1,193411603,,,99.9,99.3,7.9,99.9,99.9,99.9,15307343,5332530
10/22/2021,US,219816316,,100,194865365,66.2,58.7,,100,7.9,,100,,15330066,5341302
10/22/2021,Sex_Female,114247046,52.4,52,101790763,67.8,60.4,52.6,52.2,8.5,56.8,52.6,57.5,8691370,3068819
10/22/2021,Race_eth_NHNHOPI,503612,0.3,0.2,463072,54.2,49.9,0.3,0.2,5.6,0.2,0.3,0.2,26094,9566
10/22/2021,Ages_16-17_yrs,5357877,2.4,2.4,4661277,63.9,55.6,2.4,2.4,0.3,0.1,2.4,0,14090,2200
10/22/2021,Ages_65-74_yrs,31040512,14.1,14.1,28121598,95,88.2,14.4,14.4,18.8,34.4,14.4,32.2,5279057,1718520
10/22/2021,Ages_75+_yrs,21111228,9.6,9.6,18985175,92.2,82.9,9.7,9.7,21.5,26.7,9.7,25.2,4086360,1344766
10/22/2021,Ages_40-49_yrs,31490340,14.3,14.3,28037550,77.2,68.7,14.4,14.4,4.4,8.1,14.4,8.6,1240319,460780
10/22/2021,Ages_25-39_yrs,47251117,21.5,21.5,41099816,69.1,60.1,21.1,21.1,3.2,8.7,21.1,9.5,1328530,506727
10/22/2021,Ages_50-64_yrs,53532513,24.4,24.4,48515408,84.1,76.2,24.9,24.9,6.5,20.7,24.9,23,3172015,1229197
10/22/2021,Ages_18-24_yrs,20179910,9.2,9.2,17171326,66,56.1,8.8,8.8,1.1,1.3,8.8,1.5,192434,77484
10/22/2021,Sex_unknown,1970540,0.9,0.9,1453762,,,0.8,0.7,1.6,0.1,0.8,0.2,22723,8772
10/22/2021,Race_eth_NHWhite,91985146,56.5,41.8,86473816,46.6,43.8,57.5,44.4,11,69.9,57.6,69.1,9538016,3283311
10/22/2021,Ages_5-11_yrs,199534,0.1,0.1,125512,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/22/2021,Ages_12-17_yrs,14977187,6.8,6.8,12799591,59.2,50.6,6.6,6.6,0.2,0.2,6.6,0.1,31351,3828
10/22/2021,Race_eth_known,162707837,99.9,74,150277362,,,99.9,77.1,9.1,99.9,99.9,99.9,13643117,4753307
10/22/2021,Race_eth_NHMultiracial,3300055,2,1.5,3248967,44.9,44.3,2.2,1.7,15.1,3.6,2.2,3.1,489562,147607
10/22/2021,Race_eth_unknown,57108460,35.1,26,44587922,,,29.7,22.9,3.8,12.4,29.7,12.4,1686949,587995
10/21/2021,Age_unknown,8339,0,0,2109,,,0,0,0,0,0,0,0,0
10/21/2021,Race_eth_NHWhite,91870088,56.5,41.8,86380773,46.6,43.8,57.6,44.4,10.4,69.9,57.6,68.9,9019156,2899779
10/21/2021,Ages_5-11_yrs,199455,0.1,0.1,125496,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/21/2021,Ages_65-74_yrs,30993608,14.1,14.1,28100777,95,88.1,14.4,14.4,17.8,34.5,14.4,32.1,5000406,1513825
10/21/2021,Ages_12-15_yrs,9602293,4.4,4.4,8116518,56.8,48,4.2,4.2,0.2,0.1,4.2,0,17075,1569
10/21/2021,Ages_75+_yrs,21081127,9.6,9.6,18972482,92,82.8,9.7,9.7,20.5,26.9,9.8,25.5,3897669,1204760
10/21/2021,Race_eth_Hispanic,32106744,19.8,14.6,28546972,50.4,44.8,19,14.7,4.3,9.5,19,9.7,1220953,410051
10/21/2021,Sex_Female,114100582,52.4,52,101661779,67.7,60.3,52.6,52.2,8.1,56.8,52.6,57.7,8209896,2719111
10/21/2021,Ages_18-24_yrs,20152282,9.2,9.2,17141640,65.9,56,8.8,8.8,1.1,1.2,8.8,1.5,180140,68796
10/21/2021,Race_eth_NHMultiracial,3297691,2,1.5,3244580,44.9,44.2,2.2,1.7,14.3,3.6,2.2,3,462100,126744
10/21/2021,Ages_25-39_yrs,47179014,21.5,21.5,41027872,69,60,21.1,21.1,3,8.6,21.1,9.5,1246731,447792
10/21/2021,Ages_16-17_yrs,5352544,2.4,2.4,4654102,63.8,55.5,2.4,2.4,0.3,0.1,2.4,0,13817,2070
10/21/2021,Ages_<12yrs,225055,0.1,0.1,132767,0.5,0.3,0.1,0.1,0,0,0,0,0,0
10/21/2021,Race_eth_NHAsian,10457806,6.4,4.8,10087613,55.1,53.1,6.7,5.2,7.2,5.6,6.7,6.1,722778,257277
10/21/2021,Ages_12-17_yrs,14954837,6.8,6.8,12770620,59.1,50.5,6.6,6.6,0.2,0.2,6.6,0.1,30892,3639
10/21/2021,Ages_40-49_yrs,31452767,14.3,14.3,28000255,77.1,68.6,14.4,14.4,4.1,8,14.4,8.5,1161307,403011
10/21/2021,Sex_Male,103455081,47.6,47.1,91503835,63.3,56,47.4,47,6.8,43.2,47.4,42.3,6254840,1994269
10/21/2021,Sex_unknown,1967369,0.9,0.9,1452566,,,0.8,0.7,1.5,0.1,0.8,0.2,21445,7720
10/21/2021,Race_eth_NHAIAN,1429035,0.9,0.7,1237284,58.7,50.8,0.8,0.6,7.8,0.7,0.8,0.7,95911,29542
10/21/2021,Sex_known,217555663,99.9,99.1,193165614,,,99.9,99.3,7.5,99.9,99.9,99.9,14464736,4713380
10/21/2021,Race_eth_NHBlack,16233600,10,7.4,14470941,39.4,35.1,9.6,7.4,5.8,6.5,9.6,7.4,841347,309906
10/21/2021,Race_eth_known,162496686,99.9,74,150079793,,,99.9,77.1,8.6,99.9,99.9,99.9,12896268,4207890
10/21/2021,Race_eth_NHNHOPI,502513,0.3,0.2,462123,54.1,49.8,0.3,0.2,5.3,0.2,0.3,0.2,24688,8631
10/21/2021,Race_eth_NHMult_Oth,9896900,6.1,4.5,8894087,,,5.9,4.6,10.9,7.5,5.9,7,971435,292704
10/21/2021,US,219523032,,100,194618180,66.1,58.6,,100,7.4,,100,,14486181,4721100
10/21/2021,Ages_50-64_yrs,53476003,24.4,24.4,48469658,84,76.1,24.9,24.9,6.1,20.5,24.9,22.9,2969036,1079277
10/21/2021,Ages_<5yrs,21220,0,0,6110,0.1,0,0,0,0,0,0,0,0,0
10/21/2021,Age_known,219514693,99.9,99.9,194616071,,,99.9,99.9,7.4,99.9,99.9,99.9,14486181,4721100
10/21/2021,Race_eth_unknown,57026327,35.1,26,44538306,,,29.7,22.9,3.6,12.3,29.7,12.2,1589913,513210
10/21/2021,Race_eth_NHOther,6599209,4.1,3,5649507,,,3.8,2.9,9,3.9,3.8,3.9,509335,165960
10/20/2021,Race_eth_NHOther,6592271,4.1,3,5642328,,,3.8,2.9,8.8,4,3.8,3.9,493314,169131
10/20/2021,Ages_75+_yrs,21062517,9.6,9.6,18962976,92,82.8,9.8,9.8,19.9,27,9.8,25.2,3780371,1213868
10/20/2021,US,219315591,,100,194420215,66.1,58.6,,100,7.2,,100,,14025689,4816716
10/20/2021,Race_eth_NHMult_Oth,9888342,6.1,4.5,8883769,,,5.9,4.6,10.6,7.6,5.9,7,943432,299507
10/20/2021,Race_eth_NHNHOPI,501911,0.3,0.2,461431,54,49.7,0.3,0.2,5.2,0.2,0.3,0.2,23872,8924
10/20/2021,Age_known,219307262,99.9,99.9,194418106,,,99.9,99.9,7.2,99.9,99.9,99.9,14025689,4816716
10/20/2021,Ages_<12yrs,224962,0.1,0.1,132747,0.5,0.3,0.1,0.1,0,0,0,0,0,0
10/20/2021,Ages_50-64_yrs,53437050,24.4,24.4,48433089,83.9,76.1,24.9,24.9,5.9,20.4,24.9,22.7,2856581,1093565
10/20/2021,Ages_12-15_yrs,9590305,4.4,4.4,8102235,56.7,47.9,4.2,4.2,0.2,0.1,4.2,0,16941,1622
10/20/2021,Sex_Male,103352475,47.6,47.1,91408130,63.2,55.9,47.4,47,6.6,43.3,47.4,42,6057830,2019548
10/20/2021,Race_eth_NHAIAN,1426899,0.9,0.7,1235568,58.6,50.7,0.8,0.6,7.5,0.7,0.8,0.7,92822,30360
10/20/2021,Sex_known,217350691,99.9,99.1,192968680,,,99.9,99.3,7.3,99.9,99.9,99.9,14005142,4808962
10/20/2021,Ages_12-17_yrs,14938148,6.8,6.8,12750552,59,50.4,6.6,6.6,0.2,0.2,6.6,0.1,30542,3653
10/20/2021,Ages_<5yrs,21192,0,0,6105,0.1,0,0,0,0,0,0,0,0,0
10/20/2021,Ages_5-11_yrs,199397,0.1,0.1,125484,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/20/2021,Sex_Female,113998216,52.4,52,101560550,67.6,60.3,52.6,52.2,7.8,56.7,52.6,58,7947312,2789414
10/20/2021,Ages_18-24_yrs,20128232,9.2,9.2,17114855,65.8,56,8.8,8.8,1,1.2,8.8,1.5,173157,69870
10/20/2021,Race_eth_NHBlack,16209751,10,7.4,14442603,39.3,35,9.6,7.4,5.6,6.5,9.6,7.2,808074,309560
10/20/2021,Race_eth_Hispanic,32071251,19.8,14.6,28508086,50.3,44.7,19,14.7,4.1,9.4,19,9.8,1178420,419210
10/20/2021,Ages_16-17_yrs,5347843,2.4,2.4,4648317,63.7,55.4,2.4,2.4,0.3,0.1,2.4,0,13601,2031
10/20/2021,Race_eth_NHWhite,91793923,56.5,41.9,86308754,46.5,43.7,57.6,44.4,10.1,70,57.6,68.9,8741821,2960560
10/20/2021,Age_unknown,8329,0,0,2109,,,0,0,0,0,0,0,0,0
10/20/2021,Ages_40-49_yrs,31425002,14.3,14.3,27970219,77,68.6,14.4,14.4,4,8,14.4,8.7,1120918,418777
10/20/2021,Race_eth_unknown,56971907,35.1,26,44497674,,,29.7,22.9,3.5,12.3,29.7,12.1,1537303,521721
10/20/2021,Race_eth_NHMultiracial,3296071,2,1.5,3241441,44.9,44.1,2.2,1.7,13.9,3.6,2.2,3,450118,130376
10/20/2021,Ages_65-74_yrs,30969744,14.1,14.1,28086719,95,88.1,14.4,14.4,17.3,34.7,14.5,32.1,4860703,1548242
10/20/2021,Race_eth_known,162343665,99.9,74,149922460,,,99.9,77.1,8.3,99.9,99.9,99.9,12488386,4294995
10/20/2021,Ages_25-39_yrs,47121607,21.5,21.5,40966949,68.9,59.9,21.1,21.1,2.9,8.6,21.1,9.7,1203417,468741
10/20/2021,Sex_unknown,1964900,0.9,0.9,1451535,,,0.8,0.7,1.4,0.1,0.8,0.2,20547,7754
10/20/2021,Race_eth_NHAsian,10451588,6.4,4.8,10082249,55,53.1,6.7,5.2,7,5.6,6.7,6.2,699945,266874
10/19/2021,Race_eth_NHMult_Oth,9880583,6.1,4.5,8873680,,,5.9,4.6,10.3,7.6,5.9,7,916871,304420
10/19/2021,Race_eth_NHAsian,10445542,6.4,4.8,10077104,55,53,6.7,5.2,6.7,5.6,6.7,6.2,678013,270513
10/19/2021,Age_known,219103343,99.9,99.9,194222778,,,99.9,99.9,7,99.9,99.9,99.9,13580661,4886597
10/19/2021,Race_eth_Hispanic,32035069,19.8,14.6,28469018,50.2,44.7,19,14.7,4,9.4,19,9.7,1139733,423118
